collateralAmount,collateralReserve,pool,principalAmount,principalReserve,timestamp,user,type,priceUSDTCollateral,reservePriceETHPrincipal,reservePriceUSDPrincipal,reservePriceETHCollateral,reservePriceUSDCollateral,amountUSDPincipal,amountUSDCollateral,liquidator,amountETHPincipal,amountETHCollateral,amountUSDPrincipal,principalCollateralStability,principalStability,collateralStability
26.853807475650633,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,71496.58431310297,DAI,1642768908,0xda97b277bdaf55eab96d746cfaf4029dbc69c962,liquidation,,0.000357710161743039,0.9965712338504763,1.0,2785.9740662507734,,74814.01120725382,0x8aab529800d5d030c67e34703996cd298eee0d23,25.57505473871489,26.853807475650633,71251.43924500364,Stable-Unstable,True,False
0.21125848757108204,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,520.651074,USDC,1646892359,0xc90889bbf64b8a9211433a20401d0a84abab2fa2,liquidation,,0.000386436463187833,1.0097012521790092,1.0,2612.8519132218366,,551.9871434344533,0x52e584bae741fe824e1b2cb3eb19689a447b5f07,0.20119855959150673,0.21125848757108204,525.702041366146,Stable-Unstable,True,False
10439.28534057855,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,194039.452727,USDT,1642729229,0xd66ba9b7d332ed5f399ca907bab7686292b14cdf,liquidation,,0.00033640945,1.0,0.00672196,19.98148387329785,,208592.41168152494,0xb2b3d5b6215d4fb23bf8dd642d385c4b44aadb2a,65.27670557019107,70.17245848795538,194039.452727,Stable-Unstable,True,False
81.55246568029862,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,884.294822,USDC,1644072210,0x468af9816ec3482a72b12df6e7bd81961cf29289,liquidation,,0.000331025,1.0022160703095075,0.003876542374182651,11.736675672960123,,957.1548400198762,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.29272369345254995,0.316141588928754,886.2544814998854,Stable-Unstable,True,False
935.5999321531103,REN,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,294.317374,USDC,1647339899,0x9a8599e32a5bc5f0f174f3ab0fa5a60b496b0d22,liquidation,,0.000394279661745958,0.9964955336026299,0.000133333278444771,0.33698420015490993,,315.28239480160386,0x811213d2d0e26ecf65714074cef59119dd7f36d9,0.1160433546666786,0.12474660626667952,293.2859486526548,Stable-Unstable,True,False
3577.472564537057,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,75103.577393,USDT,1631027035,0x499cab25994e3e7ba837630547c7a579b2397551,liquidation,,0.000287945641016,1.0,0.006649477271841131,23.09282143802846,,82613.9351323,0x19256c009781bc2d1545db745af6dfd30c7e9cfa,21.625747735022152,23.788322508524367,75103.577393,Stable-Unstable,True,False
0.34335515546297973,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,844.17,GUSD,1646736223,0x1f6b9fb3a37aef4b815f58d84d55779e42b19482,liquidation,,0.000288756326355582,0.7440568467715292,1.0,2576.763793065016,,884.745132759216,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.24375942801959163,0.34335515546297973,628.1104683391218,Stable-Unstable,True,False
92235.90857113016,MANA,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,192581.03798758544,TUSD,1642801850,0x38d172c5756033c0ba2bd05a0622f26a47a8a19c,liquidation,,0.00038402974,1.0051863235578025,0.000861959410656631,2.2561528986114174,,208098.312478813,0x3909336de913344701c6f096502d26208210b39f,73.95684594730255,79.50360939335026,193579.8255616865,Stable-Unstable,True,False
198.15098348953475,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2048.862211,USDT,1642896579,0xc62fdc85c5178567882bb54ea8d90437188bb6e1,liquidation,,0.000417040245647634,1.0,0.004657128738420923,11.167096669983808,,2212.77118788,0x3909336de913344701c6f096502d26208210b39f,0.8544579997735946,0.9228146397554822,2048.862211,Stable-Unstable,True,False
0.2401394897680001,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,578.0588141213055,DAI,1646625169,0x8510074b44ad383dd7a924f59d7a6158d00264d5,liquidation,,0.00039564188,0.9971250908457906,1.0,2520.2718449467247,,605.2167949221628,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.2287042759695239,0.2401394897680001,576.3969475449168,Stable-Unstable,True,False
7.015999435428814,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,19954.958774,USDC,1641836090,0x7a3870c26b7dcee300291bad7c1d0d13e6c72fac,liquidation,,0.000334849312388658,1.0059204250531206,1.0,3004.0988224743724,,21076.75564245256,0x3909336de913344701c6f096502d26208210b39f,6.681904224217917,7.015999435428814,20073.100611859576,Stable-Unstable,True,False
0.41288358,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,13821.460626018436,DAI,1642833312,0xdf58557f78ba1457f3a0069d792135818c11d121,liquidation,,0.00040049415,1.0005224954130014,14.27815562,35669.97393299645,,14727.546535962254,0xb2b3d5b6215d4fb23bf8dd642d385c4b44aadb2a,5.535414125175721,5.895216008182719,13828.68227579651,Stable-Unstable,True,False
0.34122970973331646,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,910.83889,USDC,1645851357,0x625ffdf3f4227b469dca8b7d0e441440a88b7d52,liquidation,,0.00035679271,0.9967004017164605,1.0,2793.499905635573,,953.2251619400736,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.32498067593649194,0.34122970973331646,907.833487561975,Stable-Unstable,True,False
0.9175529006751016,YFI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,23800.92544000346,DAI,1632141148,0xad1819cc1a6dbcfe293b49e1930ec0f8c872a2cd,liquidation,,0.000334575909826136,1.0002269352051898,9.763598712048003,29188.63591045741,,26782.117546389632,0x19256c009781bc2d1545db745af6dfd30c7e9cfa,7.963216283793184,8.958618319267332,23806.32670790189,Stable-Unstable,True,False
7.607208971941015,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,17877.598976847752,DAI,1642844408,0xda97b277bdaf55eab96d746cfaf4029dbc69c962,liquidation,,0.00040525357655917,0.9878934010590144,1.0,2437.7166746973166,,18544.220158807642,0x3909336de913344701c6f096502d26208210b39f,7.244960925658109,7.607208971941015,17661.16205600728,Stable-Unstable,True,False
27.16747500291076,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,75199.147491,USDC,1642730402,0xb00c905bff63c245c12def03f56ffb49cf2f9ca7,liquidation,,0.0003440702,1.0118000037170183,1.0,2940.6789768977906,,79890.82259645591,0x3302ea0ddf59a8beb73779555cb2e86d350bfabc,25.873785717057867,27.16747500291076,76086.49771091041,Stable-Unstable,True,False
154.11016514476293,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1610.047511,USDT,1642915753,0x6e90fc0e1c03ccfafa6275aca82b2d7ef67241f7,liquidation,,0.00041275,1.0,0.004657128738420923,11.283170777518892,,1738.8513118799997,0x3909336de913344701c6f096502d26208210b39f,0.6645471101652499,0.71771087897847,1610.047511,Stable-Unstable,True,False
2871.0523415054095,DAI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2437.258177754,AMPL,1627803032,0xfdd9e429a159fef749e1224483295c826e23eee5,liquidation,,0.00042905,1.1156145923935334,0.000382435,0.9944064016828363,,2854.992827959476,0xd80d99ddad88c35a585e0ed3d287c49988b1e0e5,1.0457056211653537,1.0979909022236212,2719.0407885328345,Stable-Stable,True,True
6.8794661219894415,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,14245.670227,USDC,1643033462,0xf2c908735d350a7057dba61540f5f8e80d1becb3,liquidation,,0.00045992027,1.0018310983725809,1.0,2178.2712433452452,,14985.343223097434,0x3302ea0ddf59a8beb73779555cb2e86d350bfabc,6.551872497132802,6.8794661219894415,14271.755450568984,Stable-Unstable,True,False
4.339464684186823,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,14072.322325,USDT,1641458377,0xfd33e22db8e1ba970bf586b64350d9473e2acb9d,liquidation,,0.00029368454,1.0,1.0,3405.0141011848973,,14775.93844125,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,4.132823508749356,4.339464684186823,14072.322325,Stable-Unstable,True,False
7.24257208,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,254135.13180321737,DAI,1642801580,0x273c033f79a7dedceff81f1042501eef7805c874,liquidation,,0.000374311538719411,0.9917459080678561,13.98797034550287,37061.40718981685,,268419.9129584788,0xb2b3d5b6215d4fb23bf8dd642d385c4b44aadb2a,95.12571222792262,101.30888348020704,252037.47706212613,Stable-Unstable,True,False
38.78766661248142,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,313.5972535043828,DAI,1646903630,0x7d3335fe8189f655f466603327d00d6abbf6c441,liquidation,,0.000384915450983738,0.9953875552757735,0.003345433528544302,8.651258069284426,,335.56211376994395,0x52e584bae741fe824e1b2cb3eb19689a447b5f07,0.12070842825990112,0.12976156037939374,312.1508035069246,Stable-Unstable,True,False
2.463662364089621,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6042.6703611901385,DAI,1642822924,0xa67dbcd363fd20079fd6d9bcbd6ff2b849f6e652,liquidation,,0.000388296062569704,1.0037686195064406,1.0,2585.0600000000036,,6368.715030913524,0x3909336de913344701c6f096502d26208210b39f,2.346345108656782,2.463662364089621,6065.44288658431,Stable-Unstable,True,False
382.7393849817622,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8479.024648,USDC,1632138793,0x2de1369ec7bf9af1b6e9cb894171ec0e103dee00,liquidation,,0.00032736258554047,0.9933850394484127,0.007977456970986172,24.207672953027274,,9265.229857881299,0xcbd75d63f98c5ff5d7157edf06abef8a8325c24d,2.775715431630654,3.0532869747937195,8422.936234437544,Stable-Unstable,True,False
0.48122700075637415,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1287.256715,USDC,1645262626,0x26efbf94a0fa588cf40040ecdb681db81acc6960,liquidation,,0.000356037318703585,0.9923204640172286,1.0,2787.124865535161,,1341.239739774998,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.45831142929178487,0.48122700075637415,1277.3711807380935,Stable-Unstable,True,False
0.004719149743220196,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5.799763264847958,MANA,1635636922,0x227caa7ef6d955a92f483db2bd01172997a1a623,liquidation,,0.000774933065650603,3.321619378639317,1.0,4286.330685671049,,20.227836354641376,0x3909336de913344701c6f096502d26208210b39f,0.004494428326876378,0.004719149743220196,19.26460605203941,Unstable-Unstable,False,False
2.643308609129464,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6107.318959,USDC,1645674074,0x365fd30f4d894762ff3ef28ba68d6c5834f326fb,liquidation,,0.000412199982922079,1.0103183314767386,1.0,2451.039236621526,,6478.853115475789,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,2.517436770599489,2.643308609129464,6170.336300453132,Stable-Unstable,True,False
4.2900151388018966,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4.085728703620854,WETH,1642734873,0xc875c65601a98761c5dd38ae8ca34f718277bf3f,liquidation,,1.0,2907.653196178169,1.0,2907.653196178169,,12473.876229990065,0x3909336de913344701c6f096502d26208210b39f,4.085728703620854,4.2900151388018966,11879.882123800062,Unstable-Unstable,False,False
320.5849054988582,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3336.006653,USDC,1642852902,0x5a8d16fec8e8092e2d8b4bc23004acf944513370,liquidation,,0.00041439132,0.9996194792595328,0.004657128738420923,11.234203950857195,,3601.516211940453,0x8aab529800d5d030c67e34703996cd298eee0d23,1.3824122004654518,1.4930051765026884,3334.7372332781965,Stable-Unstable,True,False
1878.2386060789704,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,25587.450852,USDC,1642846645,0x5b5897f663afd41399dd8a121d5bcfe3e70c513e,liquidation,,0.000427739486572307,0.9974821770668056,0.006264177662948954,14.607969965184216,,27437.25314505107,0x3909336de913344701c6f096502d26208210b39f,10.94476309012862,11.765620321888266,25523.026181442852,Stable-Unstable,True,False
11.707569916780015,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,27814.332741,USDC,1642833515,0x9dc4a430ec0796152aca3b1ac54a587ba2d18e82,liquidation,,0.000400874854386626,0.9894272893514399,1.0,2468.170000000003,,28896.27284149896,0x3302ea0ddf59a8beb73779555cb2e86d350bfabc,11.150066587409539,11.707569916780015,27520.259849046633,Stable-Unstable,True,False
151.42850843324476,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1531.414506,USDC,1642968074,0xf45d674aff4afee9b8a7f4b6a4e14437aeff8233,liquidation,,0.000416359976131978,0.9975337975727524,0.004547553765565907,10.895232100775456,,1649.848746054435,0x3909336de913344701c6f096502d26208210b39f,0.637619707166325,0.6886292837396308,1527.6377278281807,Stable-Unstable,True,False
12.57002137083517,DPI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1885.154944,USDC,1643018943,0xeaf6d79f27a6fbfee9ab5799da0787758de0b9d5,liquidation,,0.000430725600162699,1.0135215582572774,0.07008764350582332,164.92016642096556,,2073.0500163932297,0x3909336de913344701c6f096502d26208210b39f,0.8119844946540792,0.8810031766996759,1910.6451763992904,Stable-Unstable,True,False
0.39998000167407577,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,894.1383469325192,DAI,1645701376,0xbc8c3d8f199ae884e9fb687dc95f5143f9c537e3,liquidation,,0.000426033998244838,1.004184224713051,1.0,2357.0518523170895,,942.7736038356728,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.3809333349276912,0.39998000167407577,897.8796227006409,Stable-Unstable,True,False
1145.8312262528757,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4.9659309553093935,WETH,1638595897,0x8a0e8f1a984a5dcc348d2c4e3d6222c93055fb4e,liquidation,,1.0,3815.408456519494,0.0046589547,17.775815160921244,,20368.08408348285,0x3909336de913344701c6f096502d26208210b39f,4.9659309553093935,5.338375776957598,18947.05496137939,Unstable-Unstable,False,False
0.35386378097293125,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1018.089645,USDC,1644071621,0xc90889bbf64b8a9211433a20401d0a84abab2fa2,liquidation,,0.000331025,1.0022160703095075,1.0,3027.6144409319763,,1071.3630933964366,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.337013124736125,0.35386378097293125,1020.3458032347016,Stable-Unstable,True,False
95.08401971901898,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1392.124184,USDC,1642893227,0x4ce3b8c59632a564b8334ffe311ba411d874c5b5,liquidation,,0.00042109619,0.9985201295756018,0.00662766,15.715772498400028,,1494.3188221374844,0x3909336de913344701c6f096502d26208210b39f,0.5862181898892589,0.6301845541309533,1390.064020593009,Stable-Unstable,True,False
0.29659115795977764,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,828.212585,USDT,1644658635,0xf59c629b1ec8d9f8aabd8661fb937062576506aa,liquidation,,0.000341057084378285,1.0,1.0,2932.060484311317,,869.6232142499999,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.2824677694855025,0.29659115795977764,828.212585,Stable-Unstable,True,False
1059.4788342743755,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,14139.303438,USDC,1643019885,0x9db3a157504b54e218f2c41ef79668f827ea52fe,liquidation,,0.00044019278,1.0126684397739734,0.0063152,14.528188606048007,,15392.308328454006,0xb2b3d5b6215d4fb23bf8dd642d385c4b44aadb2a,6.224019287636778,6.690820734209536,14318.426352050239,Stable-Unstable,True,False
1621.8850831719637,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,23520.297507,USDT,1642842747,0x809f2e8340a97a714c2268d2574f654c45f320e4,liquidation,,0.000405994096845831,0.9999999999999999,0.00632923053316213,15.589464433926343,,25284.319820024997,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,9.549101943899716,10.265284589692193,23520.297506999996,Stable-Unstable,True,False
0.6869412596948046,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1568.9994662188926,DAI,1645692316,0xb3b131bf5892054978c6d19ba87af464ba6a0d79,liquidation,,0.00041697259,0.9927107051990359,1.0,2380.7577020806953,,1635.440694895421,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.6542297711379091,0.6869412596948046,1557.5625665670677,Stable-Unstable,True,False
1.1404453972266795,MKR,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2134.674973,USDC,1644607415,0xee0b0271918ba62b939437af831efc689365112b,liquidation,,0.000334375,1.0015223420529373,0.67595038,2024.611312715284,,2308.958652759211,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.713781944096875,0.7708844996246249,2137.924678480751,Stable-Unstable,True,False
0.4960085875853654,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1531.198998,USDC,1631412275,0xd313184c1335829ec75cc44a104d692d418ef004,liquidation,,0.0003085093,1.0075204655557437,1.0,3265.7701584870983,,1619.8500436896206,0x8aab529800d5d030c67e34703996cd298eee0d23,0.4723891310336814,0.4960085875853654,1542.7143273234483,Stable-Unstable,True,False
1.4804679811672037,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3337.761788,USDC,1642874894,0xb64943f4f26d837ceeac96cae86d1bab23a3414d,liquidation,,0.000422429638610725,0.9998159417267901,1.0,2366.82242518531,,3504.0048175953607,0x3909336de913344701c6f096502d26208210b39f,1.4099695058735273,1.4804679811672037,3337.1474453289147,Stable-Unstable,True,False
0.8619364154160385,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2986.451428,USDT,1640830266,0xd3c0a4b256b35d448f5d2ad51931f70bbaf5cd4b,liquidation,,0.0002748719823498,1.0,1.0,3638.0572201331443,,3135.7739994,0x3909336de913344701c6f096502d26208210b39f,0.820891824205751,0.8619364154160385,2986.451428,Stable-Unstable,True,False
3.0235540411597692,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8367.325862,USDT,1632187830,0x210555a16e8d5d2641fc003574ed0288c85988c9,liquidation,,0.000344145229286759,0.9999999999999999,1.0,2905.75,,8785.6921551,0x8aab529800d5d030c67e34703996cd298eee0d23,2.879575277295018,3.0235540411597692,8367.325861999998,Stable-Unstable,True,False
1725.9061217529954,ENJ,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2550.358236,USDT,1631316414,0x3a5126902d10aca9be7cf7487d1d475f5ac8c967,liquidation,,0.000313758660389881,1.0,0.000313758660389881,0.6152098725121986,,1061.7944851316834,0x8aab529800d5d030c67e34703996cd298eee0d23,0.8001969836416599,0.5415179927199146,2550.358236,Stable-Unstable,True,False
1.14351297,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,59343.999521,USDT,1637915004,0x653087e49459f108277dffe010f38c2e419f8e86,liquidation,,0.000236783867856073,1.0,13.086919534816232,55269.472761425626,,63201.35894775192,0xb2b3d5b6215d4fb23bf8dd642d385c4b44aadb2a,14.051701740631323,14.965062225408728,59343.999521,Stable-Unstable,True,False
94383.480915,USDC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,90753.347034,USDC,1634144949,0x7146d797a9e8eb8c1b153c01aebccba2dc695044,liquidation,,0.000285203740796257,0.9984149173703714,0.000285203740796257,0.9984149173703714,,94233.87529887774,0x8aab529800d5d030c67e34703996cd298eee0d23,25.883194063877696,26.918521826330128,90609.49548003575,Stable-Stable,True,True
213.4344008995543,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,759299.1321167374,SUSD,1639423862,0xa25a9b7c73158b3b34215925796ce6aa8100c13a,liquidation,,0.000267708534623116,1.000429287536618,1.0,3737.009314794678,,797606.344259256,0xb2b3d5b6215d4fb23bf8dd642d385c4b44aadb2a,203.27085799957553,213.4344008995543,759625.0897707201,Stable-Unstable,True,False
142.60755142903866,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3754.515452,USDC,1637366362,0x8ac00fe75891045933af84f08f16ff760fb5c839,liquidation,,0.00023259394,0.9964301130206028,0.006582914775530386,28.201141069224498,,4021.695675387007,0x3909336de913344701c6f096502d26208210b39f,0.8732775417715609,0.938773357404428,3741.11225617396,Stable-Unstable,True,False
28.878417777350776,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,43123.64088043269,MANA,1635605342,0x9c57223700ce8c724dea21b8eea873838ae7f2a4,liquidation,,0.000637776738339548,2.7331526292985107,1.0,4285.437936187944,,123756.66708014334,0xcbd75d63f98c5ff5d7157edf06abef8a8325c24d,27.503255026048357,28.878417777350776,117863.49245727935,Unstable-Unstable,False,False
264.89797492601286,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,785402.386448,USDT,1644502021,0x2fe09e93acbb8b0da86c394335b8a92d3f5e273e,liquidation,,0.000321215965213425,1.0,1.0,3113.1702913196473,,824672.5057704,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,252.28378564382174,264.89797492601286,785402.386448,Stable-Unstable,True,False
0.878992969524852,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2404.596316,USDC,1642753564,0xbe4deac9dad20b83c1e00102cd9ecf1210f86a0c,liquidation,,0.00034814,1.0017960069795564,1.0,2877.5665162852774,,2529.360737154879,0x3909336de913344701c6f096502d26208210b39f,0.83713616145224,0.878992969524852,2408.914987766552,Stable-Unstable,True,False
0.29710648737651096,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,790.444709,USDT,1645848778,0xf241e1c926236d8100a696ebe1b4793f06ead712,liquidation,,0.00035797388,1.0,1.0,2793.499905635573,,829.96694445,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.2829585594062009,0.29710648737651096,790.444709,Stable-Unstable,True,False
3.1913538334202873,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8833.617684,USDC,1642730437,0xd8da6d5d36b4477d6fc7dd4076432f2da1dbbaf8,liquidation,,0.0003440702,1.0118000037170183,1.0,2940.6789768977906,,9384.747125781212,0x3909336de913344701c6f096502d26208210b39f,3.039384603257417,3.1913538334202873,8937.85440550592,Stable-Unstable,True,False
24.24801106940196,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,68683.76111,USDC,1641824785,0x5ef9934bceb736ca16a9c646da7819d7b2d50fd8,liquidation,,0.00033622713,1.00785666089439,1.0,2997.5471072021764,,72684.5554364922,0xb2b3d5b6215d4fb23bf8dd642d385c4b44aadb2a,23.093343875620917,24.24801106940196,69223.38612999256,Stable-Unstable,True,False
0.24611642558110955,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,615.057605,USDC,1645789183,0xbe4deac9dad20b83c1e00102cd9ecf1210f86a0c,liquidation,,0.00038109698,0.9909864931745082,1.0,2600.352522275323,,639.989468033225,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.2343965957915329,0.24611642558110955,609.5137790792618,Stable-Unstable,True,False
4.309271802459566,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,9250.41,GUSD,1643020831,0x1bd967d0bfddc2b5752336bf391be1030087ffd3,liquidation,,0.000288756326355582,0.6497130166610028,1.0,2250.0390722554403,,9696.02992850265,0x8aab529800d5d030c67e34703996cd298eee0d23,2.671114408882939,4.309271802459566,6010.111786451107,Stable-Unstable,True,False
0.3849832067673924,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,997.751758,USDC,1645271675,0x2c60d421cd852363b77e2757378cd9f03a401de3,liquidation,,0.00036747685,1.0017383609802288,1.0,2725.9903881842592,,1049.4605212602648,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.3666506731118023,0.3849832067673924,999.486210724062,Stable-Unstable,True,False
3.423484500689704,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8509.152238,USDC,1642803435,0x6f50fdc0090eec05a6ad13a572d7a44eece68159,liquidation,,0.000383171124224078,1.0030657702200996,1.0,2617.801047120419,,8962.001310706031,0x3909336de913344701c6f096502d26208210b39f,3.2604614292282896,3.423484500689704,8535.239343529554,Stable-Unstable,True,False
0.27069832395917487,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,755.908437,USDT,1644658635,0x00d1f6d4513b75e8fb95509ad7683a354f2000d1,liquidation,,0.000341057084378285,1.0,1.0,2932.060484311317,,793.7038588500001,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.2578079275801665,0.27069832395917487,755.908437,Stable-Unstable,True,False
292.815291014458,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,649869.366845,USDC,1645681113,0x12d9c7b469a123a3c7eabed5a554f74412298554,liquidation,,0.000429119635353683,1.0077495749031664,1.0,2348.4117059164005,,687650.8570896706,0xb2b3d5b6215d4fb23bf8dd642d385c4b44aadb2a,278.87170572805525,292.815291014458,654905.5781806386,Stable-Unstable,True,False
13.229483522483859,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,35983.68606381481,DAI,1632183990,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,liquidation,,0.00035014501,1.0039223013141136,1.0,2867.1615263462236,,37931.06616909704,0xcbd75d63f98c5ff5d7157edf06abef8a8325c24d,12.599508116651297,13.229483522483859,36124.82492294956,Stable-Unstable,True,False
1.84036077,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,61307.227363,USDT,1642805791,0x9028b3b68917d2c0efb2cdb9f236d36505d97af9,liquidation,,0.00039427241,1.0,13.98797034550287,35477.93350669115,,65292.19702638293,0xb2b3d5b6215d4fb23bf8dd642d385c4b44aadb2a,24.171748282827956,25.742911875786827,61307.227363,Stable-Unstable,True,False
56.80766379003054,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,516.19257,USDC,1646298853,0x1acd07f8bdb36dc813e714d8d53e3ccbc656fa2f,liquidation,,0.00034561373,0.9998172757173612,0.00337601425026991,9.7663867997601,,554.8056177641641,0x811213d2d0e26ecf65714074cef59119dd7f36d9,0.1784032395159861,0.19178348247968505,516.0982490829433,Stable-Unstable,True,False
1.29669148,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,56990.395552,USDT,1638595897,0x919448c32dfe030d3eb32980395274c63df38a7c,liquidation,,0.00026209513644372,0.9999999999999999,12.267994763995501,46807.41096708531,,60694.77100187808,0xb2b3d5b6215d4fb23bf8dd642d385c4b44aadb2a,14.936905498183012,15.907804287157578,56990.395551999994,Stable-Unstable,True,False
6.278698599813302,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,21740.638932071623,SUSD,1641413912,0x9f420ad6f39aa1fc0a689418fb47f84a8308621e,liquidation,,0.00027504771,0.999012349539825,1.0,3632.142036520955,,22805.125119027154,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,5.979712952203145,6.278698599813302,21719.166780025862,Stable-Unstable,True,False
0.8417176909049994,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2583.4347779656837,DAI,1631321468,0x208b82b04449cd51803fae4b1561450ba13d9510,liquidation,,0.000310298484381032,0.9994421278597758,1.0,3220.9056059471686,,2711.0932292608186,0x8aab529800d5d030c67e34703996cd298eee0d23,0.8016358960999996,0.8417176909049994,2581.9935516769706,Stable-Unstable,True,False
6417.561659238768,XSUSHI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,37428.51067,USDT,1642801878,0x2fe09e93acbb8b0da86c394335b8a92d3f5e273e,liquidation,,0.000382048313829766,1.0,0.001546252919739552,4.047270629830694,,25973.608818564604,0x3909336de913344701c6f096502d26208210b39f,14.299499390632906,9.923173453206548,37428.51067,Stable-Unstable,True,False
